Player,Question,Player's answer
RandomBot4,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot4,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,False
RandomBot12,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot12,The color orange is named after the fruit.,True
RandomBot12,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot12,"When you cry in space, your tears stick to your face.",True
RandomBot12,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot12,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot12,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot12,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot12,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot4,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot4,Did Michael Jackson invent the moonwalk?,True
RandomBot4,Coca-Cola&#039;s original colour was green.,False
RandomBot4,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot4,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot4,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot4,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot4,Haggis is traditionally ate on Burns Night.,True
RandomBot4,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot4,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot16,The color orange is named after the fruit.,True
RandomBot16,Kissing someone for one minute burns about 2 calories.,True
RandomBot16,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot16,The French word to travel is &quot;Travail&quot;,False
RandomBot16,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot16,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot16,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot16,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
RandomBot16,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot16,The Great Wall of China is visible from the moon.,False
RandomBot16,Slovakia is a member of European Union-,True
RandomBot16,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot16,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot16,Coca-Cola&#039;s original colour was green.,True
RandomBot16,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot16,The color orange is named after the fruit.,True
RandomBot16,Jingle Bells was originally meant for Thanksgiving,True
RandomBot16,You are allowed to sell your soul on eBay.,False
RandomBot16,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot16,Pure water effectively conducts electricity ,False
RandomBot16,Kissing someone for one minute burns about 2 calories.,True
RandomBot16,Slovakia is a member of European Union-,True
RandomBot16,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot16,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot16,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot16,The French word to travel is &quot;Travail&quot;,True
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot16,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot18,French is an official language in Canada.,True
RandomBot18,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot18,Kissing someone for one minute burns about 2 calories.,True
RandomBot18,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot18,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot18,The vapor produced by e-cigarettes is actually water.,False
RandomBot18,Pure water effectively conducts electricity ,True
RandomBot18,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot18,The Lego Group was founded in 1932.,False
RandomBot18,Slovakia is a member of European Union-,True
RandomBot15,Coca-Cola&#039;s original colour was green.,False
RandomBot15,Haggis is traditionally ate on Burns Night.,True
RandomBot15,The vapor produced by e-cigarettes is actually water.,False
RandomBot15,Slovakia is a member of European Union-,True
RandomBot15,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot15,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot15,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot15,Gumbo is a stew that originated in Louisiana.,False
RandomBot15,Cucumbers are usually more than 90% water.,False
RandomBot15,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot12,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
RandomBot12,Haggis is traditionally ate on Burns Night.,True
RandomBot12,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",True
RandomBot12,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot12,Kissing someone for one minute burns about 2 calories.,False
RandomBot12,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot12,Cucumbers are usually more than 90% water.,False
RandomBot12,Gumbo is a stew that originated in Louisiana.,True
RandomBot12,Coca-Cola&#039;s original colour was green.,True
RandomBot14,The color orange is named after the fruit.,True
RandomBot14,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,False
RandomBot14,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot14,Jingle Bells was originally meant for Thanksgiving,True
RandomBot14,An eggplant is a vegetable.,False
RandomBot14,Slovakia is a member of European Union-,False
RandomBot14,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot14,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot14,Cucumbers are usually more than 90% water.,False
RandomBot14,Pure water effectively conducts electricity ,False
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot16,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot16,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot16,Cucumbers are usually more than 90% water.,True
RandomBot16,Did Michael Jackson invent the moonwalk?,True
RandomBot16,Kissing someone for one minute burns about 2 calories.,True
RandomBot16,Nutella is produced by the German company Ferrero.,False
RandomBot16,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot16,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot18,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot18,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot18,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot18,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot18,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot18,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot18,The color orange is named after the fruit.,True
RandomBot18,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot2,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot2,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,True
RandomBot2,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot2,The Great Wall of China is visible from the moon.,False
RandomBot2,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot2,An eggplant is a vegetable.,False
RandomBot2,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot2,Gumbo is a stew that originated in Louisiana.,True
RandomBot2,The Lego Group was founded in 1932.,True
RandomBot2,The French word to travel is &quot;Travail&quot;,False
RandomBot2,"When you cry in space, your tears stick to your face.",True
RandomBot2,The Lego Group was founded in 1932.,True
RandomBot2,Dihydrogen Monoxide is a dangerous chemical.,True
RandomBot2,Cucumbers are usually more than 90% water.,True
RandomBot2,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot2,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot2,Kissing someone for one minute burns about 2 calories.,True
RandomBot2,A pasodoble is a type of Italian pasta sauce.,False
RandomBot2,Gumbo is a stew that originated in Louisiana.,True
RandomBot10,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot10,The color orange is named after the fruit.,True
RandomBot10,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot10,The Lego Group was founded in 1932.,False
